date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:42:25	77197/77197	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Apr%202022%2010:12:26%20GMT	https://consulting.stylemixthemes.com/atlanta/about-layout-3/?amp=1	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/about-layout-3/index5593.html	(from https://consulting.stylemixthemes.com/atlanta/about-layout-3/)
15:42:26	1348/1348	---M--	200	added ('OK')	image/png	etag:%226167118a-544%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/partner4.png	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/partner4.png	(from https://consulting.stylemixthemes.com/atlanta/about-layout-3/)
15:42:26	1383/1383	---M--	200	added ('OK')	image/png	etag:%226167118c-567%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/partner6.png	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/partner6.png	(from https://consulting.stylemixthemes.com/atlanta/about-layout-3/)
15:42:27	140345/140345	---M--	200	added ('OK')	image/jpeg	etag:%22615ae74a-22439%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/3109-layers.jpg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/3109-layers.jpg	(from https://consulting.stylemixthemes.com/atlanta/about-layout-3/)
15:42:28	886484/886484	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262569c39-d86d4%22	https://consulting.stylemixthemes.com/atlanta/wp-content/cache/autoptimize/51/js/autoptimize_668f646a7ddfe3e1f44762434f1b4402.js	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/cache/autoptimize/51/js/autoptimize_668f646a7ddfe3e1f44762434f1b4402.js	(from https://consulting.stylemixthemes.com/atlanta/about-layout-3/)
15:42:28	2036754/2036754	---MCZ	200	added ('OK')	text/css	etag:W/%22621e134b-1f1412%22	https://consulting.stylemixthemes.com/atlanta/wp-content/cache/autoptimize/51/css/autoptimize_5f8eed4cf2b4420cc7df35e973c7e8e5.css	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/cache/autoptimize/51/css/autoptimize_5f8eed4cf2b4420cc7df35e973c7e8e5.css	(from https://consulting.stylemixthemes.com/atlanta/about-layout-4/)
15:42:29	0/0	---MCZ	200	added ('OK')	application/json	date:Wed,%2013%20Apr%202022%2010:12:30%20GMT	https://consulting.stylemixthemes.com/atlanta/wp-json/wp/v2/pages/6238	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-json/wp/v2/pages/6238.json	(from https://consulting.stylemixthemes.com/atlanta/about-layout-4/)
15:42:31	2473/2473	---MCZ	200	added ('OK')	application/json	date:Wed,%2013%20Apr%202022%2010:12:31%20GMT	https://consulting.stylemixthemes.com/atlanta/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsulting.stylemixthemes.com%2Fatlanta%2Fabout-layout-4%2F	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-json/oembed/1.0/embed7b69.json	(from https://consulting.stylemixthemes.com/atlanta/about-layout-4/)
15:42:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Apr%202022%2010:12:31%20GMT	https://consulting.stylemixthemes.com/atlanta/?p=6238	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/indexd532.html	(from https://consulting.stylemixthemes.com/atlanta/about-layout-4/)
15:42:33	2539/2539	---MCZ	200	added ('OK')	text/xml	date:Wed,%2013%20Apr%202022%2010:12:33%20GMT	https://consulting.stylemixthemes.com/atlanta/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsulting.stylemixthemes.com%2Fatlanta%2Fabout-layout-4%2F&format=xml	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-json/oembed/1.0/embed5306	(from https://consulting.stylemixthemes.com/atlanta/about-layout-4/)
15:42:33	72492/72492	---M--	200	added ('OK')	image/jpeg	etag:%2261671414-11b2c%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/o-6-ys-7-p-0-min.jpg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/o-6-ys-7-p-0-min.jpg	(from https://consulting.stylemixthemes.com/atlanta/about-layout-4/)
15:42:34	42653/42653	---M--	200	added ('OK')	image/jpeg	etag:%2261ef7f0d-a69d%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/elementor/thumbs/portfolio_7-pca5q00ggkqpuzn6d86mznhzcce3fvkmo3fcu2w77k.jpeg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/elementor/thumbs/portfolio_7-pca5q00ggkqpuzn6d86mznhzcce3fvkmo3fcu2w77k.jpg	(from https://consulting.stylemixthemes.com/atlanta/about-layout-4/)
15:42:34	5368/5368	---M--	200	added ('OK')	image/jpeg	etag:%22612a255c-14f8%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/staff_1-150x150.jpg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/staff_1-150x150.jpg	(from https://consulting.stylemixthemes.com/atlanta/about-layout-4/)
15:42:35	84755/84755	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Apr%202022%2010:12:35%20GMT	https://consulting.stylemixthemes.com/atlanta/about-layout-4/?amp=1	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/about-layout-4/index5593.html	(from https://consulting.stylemixthemes.com/atlanta/about-layout-4/)
15:42:35	5430/5430	---M--	200	added ('OK')	image/jpeg	etag:%22612a255e-1536%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/staff_2-150x150.jpg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/staff_2-150x150.jpg	(from https://consulting.stylemixthemes.com/atlanta/about-layout-4/)
15:42:35	4666/4666	---M--	200	added ('OK')	image/jpeg	etag:%22612a25d4-123a%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/staff_7-150x150.jpg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/staff_7-150x150.jpg	(from https://consulting.stylemixthemes.com/atlanta/about-layout-4/)
15:42:37	4605/4605	---M--	200	added ('OK')	image/jpeg	etag:%22612a2562-11fd%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/staff_3-150x150.jpg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/staff_3-150x150.jpg	(from https://consulting.stylemixthemes.com/atlanta/about-layout-4/)
15:42:38	4519/4519	---M--	200	added ('OK')	image/jpeg	etag:%22612a256c-11a7%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/staff_6-150x150.jpg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/staff_6-150x150.jpg	(from https://consulting.stylemixthemes.com/atlanta/about-layout-4/)
15:42:42	4114/4114	---M--	200	added ('OK')	image/jpeg	etag:%22612a2564-1012%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/staff_4-150x150.jpg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/staff_4-150x150.jpg	(from https://consulting.stylemixthemes.com/atlanta/about-layout-4/)
15:42:43	1689/1689	---M--	200	added ('OK')	image/png	etag:%22616eb324-699%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/brands_03-150x94-1.png	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/brands_03-150x94-1.png	(from https://consulting.stylemixthemes.com/atlanta/about-layout-4/)
15:42:43	3626/3626	---M--	200	added ('OK')	image/png	etag:%22616eb336-e2a%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/brands_05.png	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/brands_05.png	(from https://consulting.stylemixthemes.com/atlanta/about-layout-4/)
15:42:44	3764/3764	---M--	200	added ('OK')	image/png	etag:%22616eb338-eb4%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/brands_07.png	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/brands_07.png	(from https://consulting.stylemixthemes.com/atlanta/about-layout-4/)
15:42:44	5309/5309	---M--	200	added ('OK')	image/png	etag:%22616eb33a-14bd%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/brands_09-150x94-1.png	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/brands_09-150x94-1.png	(from https://consulting.stylemixthemes.com/atlanta/about-layout-4/)
15:42:45	3473/3473	---M--	200	added ('OK')	image/png	etag:%22616eb33a-d91%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/brands_11-150x94-1.png	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/brands_11-150x94-1.png	(from https://consulting.stylemixthemes.com/atlanta/about-layout-4/)
15:42:46	3122/3122	---M--	200	added ('OK')	image/png	etag:%22616eb33c-c32%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/brands_13.png	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/brands_13.png	(from https://consulting.stylemixthemes.com/atlanta/about-layout-4/)
15:42:49	952876/952876	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262569c3e-e8a2c%22	https://consulting.stylemixthemes.com/atlanta/wp-content/cache/autoptimize/51/js/autoptimize_6f15dc7f60878c9a40e46a0e05f5146b.js	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/cache/autoptimize/51/js/autoptimize_6f15dc7f60878c9a40e46a0e05f5146b.js	(from https://consulting.stylemixthemes.com/atlanta/about-layout-4/)
15:42:51	2059727/2059727	---MCZ	200	added ('OK')	text/css	etag:W/%22621ebb8f-1f6dcf%22	https://consulting.stylemixthemes.com/atlanta/wp-content/cache/autoptimize/51/css/autoptimize_ba27cd2ad663d842282424fcb910286a.css	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/cache/autoptimize/51/css/autoptimize_ba27cd2ad663d842282424fcb910286a.css	(from https://consulting.stylemixthemes.com/atlanta/about-layout-5/)
15:42:51	1012320/1012320	---M--	200	added ('OK')	image/jpeg	etag:%22615b033e-f7260%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/atlanta_44.jpg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/atlanta_44.jpg	(from https://consulting.stylemixthemes.com/atlanta/about-layout-5/)
15:42:52	0/0	---MCZ	200	added ('OK')	application/json	date:Wed,%2013%20Apr%202022%2010:12:53%20GMT	https://consulting.stylemixthemes.com/atlanta/wp-json/wp/v2/pages/10871	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-json/wp/v2/pages/10871.json	(from https://consulting.stylemixthemes.com/atlanta/about-layout-5/)
15:42:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Apr%202022%2010:12:54%20GMT	https://consulting.stylemixthemes.com/atlanta/?p=10871	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/index0901.html	(from https://consulting.stylemixthemes.com/atlanta/about-layout-5/)
15:42:54	2450/2450	---MCZ	200	added ('OK')	application/json	date:Wed,%2013%20Apr%202022%2010:12:54%20GMT	https://consulting.stylemixthemes.com/atlanta/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsulting.stylemixthemes.com%2Fatlanta%2Fabout-layout-5%2F	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-json/oembed/1.0/embed3407.json	(from https://consulting.stylemixthemes.com/atlanta/about-layout-5/)
15:42:55	2516/2516	---MCZ	200	added ('OK')	text/xml	date:Wed,%2013%20Apr%202022%2010:12:56%20GMT	https://consulting.stylemixthemes.com/atlanta/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsulting.stylemixthemes.com%2Fatlanta%2Fabout-layout-5%2F&format=xml	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-json/oembed/1.0/embed7d38	(from https://consulting.stylemixthemes.com/atlanta/about-layout-5/)
15:42:56	292820/292820	---M--	200	added ('OK')	image/jpeg	etag:%22615ae4e2-477d4%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/9400.jpg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/10/9400.jpg	(from https://consulting.stylemixthemes.com/atlanta/about-layout-5/)
15:42:56	4099/4099	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e7ed7a-1003%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/08/air_travel.svg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/08/air_travel.svg	(from https://consulting.stylemixthemes.com/atlanta/about-layout-5/)
15:42:57	160911/160911	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Apr%202022%2010:12:58%20GMT	https://consulting.stylemixthemes.com/atlanta/about-layout-5/?amp=1	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/about-layout-5/index5593.html	(from https://consulting.stylemixthemes.com/atlanta/about-layout-5/)
15:42:57	1401/1401	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e7ed7a-579%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/08/schedule.svg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/08/schedule.svg	(from https://consulting.stylemixthemes.com/atlanta/about-layout-5/)
15:42:58	2068/2068	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e7ed7a-814%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/08/products.svg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/08/products.svg	(from https://consulting.stylemixthemes.com/atlanta/about-layout-5/)
15:42:58	2732/2732	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e7ed7a-aac%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/08/truck.svg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/08/truck.svg	(from https://consulting.stylemixthemes.com/atlanta/about-layout-5/)
15:42:59	4745/4745	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e7ed7a-1289%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/08/earth.svg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2021/08/earth.svg	(from https://consulting.stylemixthemes.com/atlanta/about-layout-5/)
15:42:59	3656/3656	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e7ef3c-e48%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2022/01/money_schedule.svg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2022/01/money_schedule.svg	(from https://consulting.stylemixthemes.com/atlanta/about-layout-5/)
15:43:01	6320/6320	---M--	200	added ('OK')	image/jpeg	etag:%22612a274e-18b0%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/testimonial-2-150x150.jpeg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/testimonial-2-150x150.jpg	(from https://consulting.stylemixthemes.com/atlanta/about-layout-5/)
15:43:02	7581/7581	---M--	200	added ('OK')	image/jpeg	etag:%22612a2750-1d9d%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/testimonial-3-150x150.jpeg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/testimonial-3-150x150.jpg	(from https://consulting.stylemixthemes.com/atlanta/about-layout-5/)
15:43:03	6656/6656	---M--	200	added ('OK')	image/jpeg	etag:%22612a274c-1a00%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/testimonial-1-150x150.jpeg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/testimonial-1-150x150.jpg	(from https://consulting.stylemixthemes.com/atlanta/about-layout-5/)
15:43:04	6860/6860	---M--	200	added ('OK')	image/jpeg	etag:%22612a2752-1acc%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/testimonial-4-150x150.jpeg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/testimonial-4-150x150.jpg	(from https://consulting.stylemixthemes.com/atlanta/about-layout-5/)
15:43:05	7059/7059	---M--	200	added ('OK')	image/jpeg	etag:%22612a2754-1b93%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/testimonial-5-150x150.jpeg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/testimonial-5-150x150.jpg	(from https://consulting.stylemixthemes.com/atlanta/about-layout-5/)
15:43:06	5199/5199	---M--	200	added ('OK')	image/jpeg	etag:%22612a2756-144f%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/testimonial-6-150x150.jpeg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2016/01/testimonial-6-150x150.jpg	(from https://consulting.stylemixthemes.com/atlanta/about-layout-5/)
15:43:07	934865/934865	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262551842-e43d1%22	https://consulting.stylemixthemes.com/atlanta/wp-content/cache/autoptimize/51/js/autoptimize_eb103b64a7defc1824d20150880cbbb2.js	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/cache/autoptimize/51/js/autoptimize_eb103b64a7defc1824d20150880cbbb2.js	(from https://consulting.stylemixthemes.com/atlanta/about-layout-5/)
15:43:09	0/0	---MCZ	200	added ('OK')	application/json	date:Wed,%2013%20Apr%202022%2010:13:09%20GMT	https://consulting.stylemixthemes.com/atlanta/wp-json/wp/v2/pages/344	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-json/wp/v2/pages/344.json	(from https://consulting.stylemixthemes.com/atlanta/company-overview/our-approach/)
15:43:11	2499/2499	---MCZ	200	added ('OK')	application/json	date:Wed,%2013%20Apr%202022%2010:13:11%20GMT	https://consulting.stylemixthemes.com/atlanta/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsulting.stylemixthemes.com%2Fatlanta%2Fcompany-overview%2Four-approach%2F	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-json/oembed/1.0/embedb1b9.json	(from https://consulting.stylemixthemes.com/atlanta/company-overview/our-approach/)
15:43:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Apr%202022%2010:13:11%20GMT	https://consulting.stylemixthemes.com/atlanta/?p=344	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/index6150.html	(from https://consulting.stylemixthemes.com/atlanta/company-overview/our-approach/)
15:43:13	2563/2563	---MCZ	200	added ('OK')	text/xml	date:Wed,%2013%20Apr%202022%2010:13:13%20GMT	https://consulting.stylemixthemes.com/atlanta/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsulting.stylemixthemes.com%2Fatlanta%2Fcompany-overview%2Four-approach%2F&format=xml	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-json/oembed/1.0/embedd112	(from https://consulting.stylemixthemes.com/atlanta/company-overview/our-approach/)
15:43:15	59694/59694	---M--	200	added ('OK')	image/jpeg	etag:%22612e0bb0-e92e%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2020/08/slide-3-1024x467.jpg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/2020/08/slide-3-1024x467.jpg	(from https://consulting.stylemixthemes.com/atlanta/company-overview/our-approach/)
15:43:17	43873/43873	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Apr%202022%2010:13:16%20GMT	https://consulting.stylemixthemes.com/atlanta/company-overview/our-approach/?amp=1	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/company-overview/our-approach/index5593.html	(from https://consulting.stylemixthemes.com/atlanta/company-overview/our-approach/)
15:43:19	879549/879549	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262569c3f-d6bbd%22	https://consulting.stylemixthemes.com/atlanta/wp-content/cache/autoptimize/51/js/autoptimize_36f7dfb6f0e3554b1f9bcab519d00286.js	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/cache/autoptimize/51/js/autoptimize_36f7dfb6f0e3554b1f9bcab519d00286.js	(from https://consulting.stylemixthemes.com/atlanta/company-overview/our-approach/)
15:43:24	0/0	---MCZ	200	added ('OK')	application/json	date:Wed,%2013%20Apr%202022%2010:13:18%20GMT	https://consulting.stylemixthemes.com/atlanta/wp-json/wp/v2/pages/408	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-json/wp/v2/pages/408.json	(from https://consulting.stylemixthemes.com/atlanta/company-overview/careers/)
15:43:26	2474/2474	---MCZ	200	added ('OK')	application/json	date:Wed,%2013%20Apr%202022%2010:13:25%20GMT	https://consulting.stylemixthemes.com/atlanta/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsulting.stylemixthemes.com%2Fatlanta%2Fcompany-overview%2Fcareers%2F	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-json/oembed/1.0/embed742e.json	(from https://consulting.stylemixthemes.com/atlanta/company-overview/careers/)
15:43:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Apr%202022%2010:13:26%20GMT	https://consulting.stylemixthemes.com/atlanta/?p=408	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/index43fc.html	(from https://consulting.stylemixthemes.com/atlanta/company-overview/careers/)
15:43:28	2538/2538	---MCZ	200	added ('OK')	text/xml	date:Wed,%2013%20Apr%202022%2010:13:28%20GMT	https://consulting.stylemixthemes.com/atlanta/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsulting.stylemixthemes.com%2Fatlanta%2Fcompany-overview%2Fcareers%2F&format=xml	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-json/oembed/1.0/embedb924	(from https://consulting.stylemixthemes.com/atlanta/company-overview/careers/)
15:43:30	17406/17406	---M--	200	added ('OK')	image/jpeg	etag:%2261f23a7e-43fe%22	https://consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/elementor/thumbs/info_box-1-pca3h9naqrdo5721d75benmxgatlrygmydtd9w8hs0.jpg	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/uploads/sites/51/elementor/thumbs/info_box-1-pca3h9naqrdo5721d75benmxgatlrygmydtd9w8hs0.jpg	(from https://consulting.stylemixthemes.com/atlanta/company-overview/careers/)
15:43:36	178312/178312	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Apr%202022%2010:13:33%20GMT	https://consulting.stylemixthemes.com/atlanta/careers_archive/deputy-principal-construction-manager/	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/careers_archive/deputy-principal-construction-manager/index.html	(from https://consulting.stylemixthemes.com/atlanta/company-overview/careers/)
15:43:38	45173/45173	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Apr%202022%2010:13:30%20GMT	https://consulting.stylemixthemes.com/atlanta/company-overview/careers/?amp=1	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/company-overview/careers/index5593.html	(from https://consulting.stylemixthemes.com/atlanta/company-overview/careers/)
15:43:41	924767/924767	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262569c41-e1c5f%22	https://consulting.stylemixthemes.com/atlanta/wp-content/cache/autoptimize/51/js/autoptimize_bd48b1fad26fdf77ceeec8c7ada6b0c9.js	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/cache/autoptimize/51/js/autoptimize_bd48b1fad26fdf77ceeec8c7ada6b0c9.js	(from https://consulting.stylemixthemes.com/atlanta/company-overview/careers/)
15:43:41	171719/171719	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Apr%202022%2010:13:39%20GMT	https://consulting.stylemixthemes.com/atlanta/careers_archive/senior-industrial-planner/	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/careers_archive/senior-industrial-planner/index.html	(from https://consulting.stylemixthemes.com/atlanta/company-overview/careers/)
15:43:41	172036/172036	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Apr%202022%2010:13:38%20GMT	https://consulting.stylemixthemes.com/atlanta/careers_archive/flot-export-document-processing-agent/	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/careers_archive/flot-export-document-processing-agent/index.html	(from https://consulting.stylemixthemes.com/atlanta/company-overview/careers/)
15:43:42	172196/172196	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Apr%202022%2010:13:41%20GMT	https://consulting.stylemixthemes.com/atlanta/careers_archive/senior-programme-manager/	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/careers_archive/senior-programme-manager/index.html	(from https://consulting.stylemixthemes.com/atlanta/company-overview/careers/)
15:43:45	2033089/2033089	---MCZ	200	added ('OK')	text/css	etag:W/%22621e05a0-1f05c1%22	https://consulting.stylemixthemes.com/atlanta/wp-content/cache/autoptimize/51/css/autoptimize_d2902f0582968948fd43246b1fc5d134.css	C:/My%20Web%20Sites/wordpress-2/consulting.stylemixthemes.com/atlanta/wp-content/cache/autoptimize/51/css/autoptimize_d2902f0582968948fd43246b1fc5d134.css	(from https://consulting.stylemixthemes.com/atlanta/job-listing-grid/)
